   0.20552373E+02   0.33852477E+01   0.00000000E+00   0.31000000E-01
   0.20542702E+02   0.34939060E+01   0.00000000E+00   0.32000000E-01
   0.20532729E+02   0.36025130E+01   0.00000000E+00   0.33000000E-01
   0.20522456E+02   0.37110672E+01   0.00000000E+00   0.34000000E-01
   0.20511882E+02   0.38195672E+01   0.00000000E+00   0.35000000E-01
   0.20501009E+02   0.39280113E+01   0.00000000E+00   0.36000000E-01
   0.20489836E+02   0.40363980E+01   0.00000000E+00   0.37000000E-01
   0.20478365E+02   0.41447260E+01   0.00000000E+00   0.38000000E-01
   0.20466596E+02   0.42529936E+01   0.00000000E+00   0.39000000E-01
   0.20454529E+02   0.43611994E+01   0.00000000E+00   0.40000000E-01
   0.20442166E+02   0.44693419E+01   0.00000000E+00   0.41000000E-01
   0.20429506E+02   0.45774197E+01   0.00000000E+00   0.42000000E-01
   0.20416551E+02   0.46854313E+01   0.00000000E+00   0.43000000E-01
   0.20403301E+02   0.47933752E+01   0.00000000E+00   0.44000000E-01
   0.20389757E+02   0.49012500E+01   0.00000000E+00   0.45000000E-01
   0.20375920E+02   0.50090542E+01   0.00000000E+00   0.46000000E-01
   0.20361789E+02   0.51167865E+01   0.00000000E+00   0.47000000E-01
   0.20347367E+02   0.52244454E+01   0.00000000E+00   0.48000000E-01
   0.20332653E+02   0.53320295E+01   0.00000000E+00   0.49000000E-01
   0.20317649E+02   0.54395373E+01   0.00000000E+00   0.50000000E-01
   0.20302355E+02   0.55469676E+01   0.00000000E+00   0.51000000E-01
   0.20286772E+02   0.56543189E+01   0.00000000E+00   0.52000000E-01
   0.20270900E+02   0.57615898E+01   0.00000000E+00   0.53000000E-01
   0.20254741E+02   0.58687790E+01   0.00000000E+00   0.54000000E-01
   0.20238296E+02   0.59758852E+01   0.00000000E+00   0.55000000E-01
   0.20221564E+02   0.60829069E+01   0.00000000E+00   0.56000000E-01
   0.20204548E+02   0.61898429E+01   0.00000000E+00   0.57000000E-01
   0.20187247E+02   0.62966918E+01   0.00000000E+00   0.58000000E-01
   0.20169663E+02   0.64034523E+01   0.00000000E+00   0.59000000E-01
   0.20151796E+02   0.65101231E+01   0.00000000E+00   0.60000000E-01
   0.20133648E+02   0.66167029E+01   0.00000000E+00   0.61000000E-01
   0.20115219E+02   0.67231905E+01   0.00000000E+00   0.62000000E-01
   0.20096510E+02   0.68295845E+01   0.00000000E+00   0.63000000E-01
   0.20077522E+02   0.69358837E+01   0.00000000E+00   0.64000000E-01
   0.20058256E+02   0.70420868E+01   0.00000000E+00   0.65000000E-01
   0.20038713E+02   0.71481927E+01   0.00000000E+00   0.66000000E-01
   0.20018894E+02   0.72542000E+01   0.00000000E+00   0.67000000E-01
   0.19998799E+02   0.73601076E+01   0.00000000E+00   0.68000000E-01
   0.19978430E+02   0.74659142E+01   0.00000000E+00   0.69000000E-01
   0.19957788E+02   0.75716187E+01   0.00000000E+00   0.70000000E-01
   0.19936874E+02   0.76772198E+01   0.00000000E+00   0.71000000E-01
   0.19915688E+02   0.77827164E+01   0.00000000E+00   0.72000000E-01
   0.19894231E+02   0.78881074E+01   0.00000000E+00   0.73000000E-01
   0.19872506E+02   0.79933915E+01   0.00000000E+00   0.74000000E-01
   0.19850512E+02   0.80985677E+01   0.00000000E+00   0.75000000E-01
   0.19828250E+02   0.82036347E+01   0.00000000E+00   0.76000000E-01
   0.19805722E+02   0.83085916E+01   0.00000000E+00   0.77000000E-01
   0.19782929E+02   0.84134371E+01   0.00000000E+00   0.78000000E-01
   0.19759871E+02   0.85181702E+01   0.00000000E+00   0.79000000E-01
   0.19736550E+02   0.86227899E+01   0.00000000E+00   0.80000000E-01
   0.19712967E+02   0.87272949E+01   0.00000000E+00   0.81000000E-01
   0.19689123E+02   0.88316844E+01   0.00000000E+00   0.82000000E-01
   0.19665019E+02   0.89359572E+01   0.00000000E+00   0.83000000E-01
   0.19640656E+02   0.90401123E+01   0.00000000E+00   0.84000000E-01
   0.19616034E+02   0.91441486E+01   0.00000000E+00   0.85000000E-01
   0.19591156E+02   0.92480653E+01   0.00000000E+00   0.86000000E-01
   0.19566023E+02   0.93518612E+01   0.00000000E+00   0.87000000E-01
   0.19540634E+02   0.94555354E+01   0.00000000E+00   0.88000000E-01
   0.19514992E+02   0.95590868E+01   0.00000000E+00   0.89000000E-01
   0.19489098E+02   0.96625147E+01   0.00000000E+00   0.90000000E-01
   0.19462952E+02   0.97658179E+01   0.00000000E+00   0.91000000E-01
   0.19436556E+02   0.98689956E+01   0.00000000E+00   0.92000000E-01
   0.19409911E+02   0.99720468E+01   0.00000000E+00   0.93000000E-01
   0.19383018E+02   0.10074971E+02   0.00000000E+00   0.94000000E-01
   0.19355878E+02   0.10177766E+02   0.00000000E+00   0.95000000E-01
   0.19328493E+02   0.10280433E+02   0.00000000E+00   0.96000000E-01
   0.19300863E+02   0.10382969E+02   0.00000000E+00   0.97000000E-01
   0.19272989E+02   0.10485374E+02   0.00000000E+00   0.98000000E-01
   0.19244874E+02   0.10587648E+02   0.00000000E+00   0.99000000E-01
   0.19216517E+02   0.10689789E+02   0.00000000E+00   0.10000000E+00
   0.19187921E+02   0.10791796E+02   0.00000000E+00   0.10100000E+00
   0.19159086E+02   0.10893670E+02   0.00000000E+00   0.10200000E+00
   0.19130013E+02   0.10995408E+02   0.00000000E+00   0.10300000E+00
   0.19100704E+02   0.11097010E+02   0.00000000E+00   0.10400000E+00
   0.19071159E+02   0.11198476E+02   0.00000000E+00   0.10500000E+00
   0.19041381E+02   0.11299804E+02   0.00000000E+00   0.10600000E+00
   0.19011370E+02   0.11400994E+02   0.00000000E+00   0.10700000E+00
   0.18981127E+02   0.11502045E+02   0.00000000E+00   0.10800000E+00
   0.18950654E+02   0.11602957E+02   0.00000000E+00   0.10900000E+00
   0.18919951E+02   0.11703728E+02   0.00000000E+00   0.11000000E+00
   0.18889020E+02   0.11804358E+02   0.00000000E+00   0.11100000E+00
   0.18857863E+02   0.11904846E+02   0.00000000E+00   0.11200000E+00
   0.18826480E+02   0.12005192E+02   0.00000000E+00   0.11300000E+00
   0.18794872E+02   0.12105395E+02   0.00000000E+00   0.11400000E+00
   0.18763041E+02   0.12205454E+02   0.00000000E+00   0.11500000E+00
   0.18730988E+02   0.12305368E+02   0.00000000E+00   0.11600000E+00
   0.18698714E+02   0.12405137E+02   0.00000000E+00   0.11700000E+00
   0.18666220E+02   0.12504761E+02   0.00000000E+00   0.11800000E+00
   0.18633508E+02   0.12604238E+02   0.00000000E+00   0.11900000E+00
   0.18600579E+02   0.12703568E+02   0.00000000E+00   0.12000000E+00
   0.18567433E+02   0.12802751E+02   0.00000000E+00   0.12100000E+00
   0.18534073E+02   0.12901785E+02   0.00000000E+00   0.12200000E+00
   0.18500499E+02   0.13000671E+02   0.00000000E+00   0.12300000E+00
   0.18466713E+02   0.13099407E+02   0.00000000E+00   0.12400000E+00
   0.18432716E+02   0.13197994E+02   0.00000000E+00   0.12500000E+00
   0.18398508E+02   0.13296431E+02   0.00000000E+00   0.12600000E+00
   0.18364092E+02   0.13394716E+02   0.00000000E+00   0.12700000E+00
   0.18329468E+02   0.13492850E+02   0.00000000E+00   0.12800000E+00
   0.18294638E+02   0.13590832E+02   0.00000000E+00   0.12900000E+00
   0.18259603E+02   0.13688662E+02   0.00000000E+00   0.13000000E+00
   0.18224363E+02   0.13786339E+02   0.00000000E+00   0.13100000E+00
   0.18188921E+02   0.13883862E+02   0.00000000E+00   0.13200000E+00
   0.18153278E+02   0.13981232E+02   0.00000000E+00   0.13300000E+00
   0.18117434E+02   0.14078448E+02   0.00000000E+00   0.13400000E+00
   0.18081391E+02   0.14175508E+02   0.00000000E+00   0.13500000E+00
   0.18045151E+02   0.14272414E+02   0.00000000E+00   0.13600000E+00
   0.18008713E+02   0.14369164E+02   0.00000000E+00   0.13700000E+00
   0.17972080E+02   0.14465758E+02   0.00000000E+00   0.13800000E+00
   0.17935253E+02   0.14562196E+02   0.00000000E+00   0.13900000E+00
   0.17898233E+02   0.14658476E+02   0.00000000E+00   0.14000000E+00
   0.17861021E+02   0.14754600E+02   0.00000000E+00   0.14100000E+00
   0.17823618E+02   0.14850566E+02   0.00000000E+00   0.14200000E+00
   0.17786025E+02   0.14946375E+02   0.00000000E+00   0.14300000E+00
   0.17748245E+02   0.15042025E+02   0.00000000E+00   0.14400000E+00
   0.17710277E+02   0.15137517E+02   0.00000000E+00   0.14500000E+00
   0.17672124E+02   0.15232849E+02   0.00000000E+00   0.14600000E+00
   0.17633785E+02   0.15328023E+02   0.00000000E+00   0.14700000E+00
   0.17595264E+02   0.15423037E+02   0.00000000E+00   0.14800000E+00
   0.17556560E+02   0.15517891E+02   0.00000000E+00   0.14900000E+00
   0.17517674E+02   0.15612585E+02   0.00000000E+00   0.15000000E+00
   0.17478609E+02   0.15707119E+02   0.00000000E+00   0.15100000E+00
   0.17439365E+02   0.15801492E+02   0.00000000E+00   0.15200000E+00
   0.17399943E+02   0.15895704E+02   0.00000000E+00   0.15300000E+00
   0.17360345E+02   0.15989755E+02   0.00000000E+00   0.15400000E+00
   0.17320572E+02   0.16083644E+02   0.00000000E+00   0.15500000E+00
   0.17280625E+02   0.16177372E+02   0.00000000E+00   0.15600000E+00
   0.17240504E+02   0.16270938E+02   0.00000000E+00   0.15700000E+00
   0.17200212E+02   0.16364341E+02   0.00000000E+00   0.15800000E+00
   0.17159749E+02   0.16457583E+02   0.00000000E+00   0.15900000E+00
   0.17119117E+02   0.16550662E+02   0.00000000E+00   0.16000000E+00
   0.17078316E+02   0.16643578E+02   0.00000000E+00   0.16100000E+00
   0.17037349E+02   0.16736331E+02   0.00000000E+00   0.16200000E+00
   0.16996215E+02   0.16828921E+02   0.00000000E+00   0.16300000E+00
   0.16954916E+02   0.16921348E+02   0.00000000E+00   0.16400000E+00
   0.16913454E+02   0.17013612E+02   0.00000000E+00   0.16500000E+00
   0.16871829E+02   0.17105712E+02   0.00000000E+00   0.16600000E+00
   0.16830043E+02   0.17197648E+02   0.00000000E+00   0.16700000E+00
   0.16788096E+02   0.17289420E+02   0.00000000E+00   0.16800000E+00
   0.16745990E+02   0.17381029E+02   0.00000000E+00   0.16900000E+00
   0.16703726E+02   0.17472473E+02   0.00000000E+00   0.17000000E+00
   0.16661305E+02   0.17563753E+02   0.00000000E+00   0.17100000E+00
   0.16618728E+02   0.17654869E+02   0.00000000E+00   0.17200000E+00
   0.16575996E+02   0.17745820E+02   0.00000000E+00   0.17300000E+00
   0.16533111E+02   0.17836607E+02   0.00000000E+00   0.17400000E+00
   0.16490073E+02   0.17927229E+02   0.00000000E+00   0.17500000E+00
   0.16446883E+02   0.18017687E+02   0.00000000E+00   0.17600000E+00
   0.16403543E+02   0.18107980E+02   0.00000000E+00   0.17700000E+00
   0.16360054E+02   0.18198108E+02   0.00000000E+00   0.17800000E+00
   0.16316417E+02   0.18288071E+02   0.00000000E+00   0.17900000E+00
   0.16272633E+02   0.18377870E+02   0.00000000E+00   0.18000000E+00
   0.16228702E+02   0.18467503E+02   0.00000000E+00   0.18100000E+00
   0.16184627E+02   0.18556971E+02   0.00000000E+00   0.18200000E+00
   0.16140408E+02   0.18646275E+02   0.00000000E+00   0.18300000E+00
   0.16096046E+02   0.18735413E+02   0.00000000E+00   0.18400000E+00
   0.16051542E+02   0.18824387E+02   0.00000000E+00   0.18500000E+00
   0.16006897E+02   0.18913195E+02   0.00000000E+00   0.18600000E+00
   0.15962113E+02   0.19001839E+02   0.00000000E+00   0.18700000E+00
   0.15917190E+02   0.19090317E+02   0.00000000E+00   0.18800000E+00
   0.15872129E+02   0.19178630E+02   0.00000000E+00   0.18900000E+00
   0.15826932E+02   0.19266779E+02   0.00000000E+00   0.19000000E+00
   0.15781600E+02   0.19354762E+02   0.00000000E+00   0.19100000E+00
   0.15736132E+02   0.19442580E+02   0.00000000E+00   0.19200000E+00
   0.15690532E+02   0.19530234E+02   0.00000000E+00   0.19300000E+00
   0.15644799E+02   0.19617722E+02   0.00000000E+00   0.19400000E+00
   0.15598934E+02   0.19705046E+02   0.00000000E+00   0.19500000E+00
   0.15552939E+02   0.19792205E+02   0.00000000E+00   0.19600000E+00
   0.15506815E+02   0.19879199E+02   0.00000000E+00   0.19700000E+00
   0.15460562E+02   0.19966029E+02   0.00000000E+00   0.19800000E+00
   0.15414182E+02   0.20052694E+02   0.00000000E+00   0.19900000E+00
   0.15367675E+02   0.20139194E+02   0.00000000E+00   0.20000000E+00
   0.15321043E+02   0.20225531E+02   0.00000000E+00   0.20100000E+00
   0.15274286E+02   0.20311702E+02   0.00000000E+00   0.20200000E+00
   0.15227406E+02   0.20397710E+02   0.00000000E+00   0.20300000E+00
   0.15180403E+02   0.20483553E+02   0.00000000E+00   0.20400000E+00
   0.15133279E+02   0.20569232E+02   0.00000000E+00   0.20500000E+00
   0.15086034E+02   0.20654748E+02   0.00000000E+00   0.20600000E+00
   0.15038669E+02   0.20740099E+02   0.00000000E+00   0.20700000E+00
   0.14991186E+02   0.20825287E+02   0.00000000E+00   0.20800000E+00
   0.14943584E+02   0.20910311E+02   0.00000000E+00   0.20900000E+00
   0.14895866E+02   0.20995172E+02   0.00000000E+00   0.21000000E+00
   0.14848032E+02   0.21079869E+02   0.00000000E+00   0.21100000E+00
   0.14800084E+02   0.21164403E+02   0.00000000E+00   0.21200000E+00
   0.14752021E+02   0.21248774E+02   0.00000000E+00   0.21300000E+00
   0.14703844E+02   0.21332982E+02   0.00000000E+00   0.21400000E+00
   0.14655556E+02   0.21417027E+02   0.00000000E+00   0.21500000E+00
   0.14607157E+02   0.21500909E+02   0.00000000E+00   0.21600000E+00
   0.14558647E+02   0.21584629E+02   0.00000000E+00   0.21700000E+00
   0.14510027E+02   0.21668187E+02   0.00000000E+00   0.21800000E+00
   0.14461299E+02   0.21751583E+02   0.00000000E+00   0.21900000E+00
   0.14412463E+02   0.21834816E+02   0.00000000E+00   0.22000000E+00
   0.14363520E+02   0.21917888E+02   0.00000000E+00   0.22100000E+00
   0.14314472E+02   0.22000798E+02   0.00000000E+00   0.22200000E+00
   0.14265318E+02   0.22083546E+02   0.00000000E+00   0.22300000E+00
   0.14216060E+02   0.22166133E+02   0.00000000E+00   0.22400000E+00
   0.14166699E+02   0.22248559E+02   0.00000000E+00   0.22500000E+00
   0.14117235E+02   0.22330824E+02   0.00000000E+00   0.22600000E+00
   0.14067670E+02   0.22412929E+02   0.00000000E+00   0.22700000E+00
   0.14018004E+02   0.22494873E+02   0.00000000E+00   0.22800000E+00
   0.13968238E+02   0.22576656E+02   0.00000000E+00   0.22900000E+00
   0.13918372E+02   0.22658279E+02   0.00000000E+00   0.23000000E+00
   0.13868409E+02   0.22739743E+02   0.00000000E+00   0.23100000E+00
   0.13818348E+02   0.22821046E+02   0.00000000E+00   0.23200000E+00
   0.13768191E+02   0.22902190E+02   0.00000000E+00   0.23300000E+00
   0.13717938E+02   0.22983175E+02   0.00000000E+00   0.23400000E+00
   0.13667589E+02   0.23064001E+02   0.00000000E+00   0.23500000E+00
   0.13617147E+02   0.23144667E+02   0.00000000E+00   0.23600000E+00
   0.13566611E+02   0.23225175E+02   0.00000000E+00   0.23700000E+00
   0.13515983E+02   0.23305525E+02   0.00000000E+00   0.23800000E+00
   0.13465263E+02   0.23385717E+02   0.00000000E+00   0.23900000E+00
   0.13414452E+02   0.23465750E+02   0.00000000E+00   0.24000000E+00
   0.13363551E+02   0.23545626E+02   0.00000000E+00   0.24100000E+00
   0.13312561E+02   0.23625344E+02   0.00000000E+00   0.24200000E+00
   0.13261482E+02   0.23704905E+02   0.00000000E+00   0.24300000E+00
   0.13210315E+02   0.23784309E+02   0.00000000E+00   0.24400000E+00
   0.13159061E+02   0.23863557E+02   0.00000000E+00   0.24500000E+00
   0.13107720E+02   0.23942647E+02   0.00000000E+00   0.24600000E+00
   0.13056295E+02   0.24021582E+02   0.00000000E+00   0.24700000E+00
   0.13004784E+02   0.24100360E+02   0.00000000E+00   0.24800000E+00
   0.12953189E+02   0.24178983E+02   0.00000000E+00   0.24900000E+00
   0.12901511E+02   0.24257450E+02   0.00000000E+00   0.25000000E+00
   0.12849750E+02   0.24335762E+02   0.00000000E+00   0.25100000E+00
   0.12797908E+02   0.24413919E+02   0.00000000E+00   0.25200000E+00
   0.12745985E+02   0.24491921E+02   0.00000000E+00   0.25300000E+00
   0.12693981E+02   0.24569769E+02   0.00000000E+00   0.25400000E+00
   0.12641897E+02   0.24647463E+02   0.00000000E+00   0.25500000E+00
   0.12589734E+02   0.24725002E+02   0.00000000E+00   0.25600000E+00
   0.12537494E+02   0.24802388E+02   0.00000000E+00   0.25700000E+00
   0.12485175E+02   0.24879621E+02   0.00000000E+00   0.25800000E+00
   0.12432780E+02   0.24956701E+02   0.00000000E+00   0.25900000E+00
   0.12380309E+02   0.25033627E+02   0.00000000E+00   0.26000000E+00
   0.12327762E+02   0.25110401E+02   0.00000000E+00   0.26100000E+00
   0.12275141E+02   0.25187023E+02   0.00000000E+00   0.26200000E+00
   0.12222445E+02   0.25263493E+02   0.00000000E+00   0.26300000E+00
   0.12169676E+02   0.25339811E+02   0.00000000E+00   0.26400000E+00
   0.12116834E+02   0.25415978E+02   0.00000000E+00   0.26500000E+00
   0.12063921E+02   0.25491994E+02   0.00000000E+00   0.26600000E+00
   0.12010936E+02   0.25567859E+02   0.00000000E+00   0.26700000E+00
   0.11957880E+02   0.25643573E+02   0.00000000E+00   0.26800000E+00
   0.11904754E+02   0.25719137E+02   0.00000000E+00   0.26900000E+00
   0.11851558E+02   0.25794551E+02   0.00000000E+00   0.27000000E+00
   0.11798294E+02   0.25869815E+02   0.00000000E+00   0.27100000E+00
   0.11744962E+02   0.25944930E+02   0.00000000E+00   0.27200000E+00
   0.11691562E+02   0.26019896E+02   0.00000000E+00   0.27300000E+00
   0.11638096E+02   0.26094713E+02   0.00000000E+00   0.27400000E+00
   0.11584563E+02   0.26169382E+02   0.00000000E+00   0.27500000E+00
   0.11530964E+02   0.26243902E+02   0.00000000E+00   0.27600000E+00
   0.11477301E+02   0.26318275E+02   0.00000000E+00   0.27700000E+00
   0.11423573E+02   0.26392499E+02   0.00000000E+00   0.27800000E+00
   0.11369782E+02   0.26466577E+02   0.00000000E+00   0.27900000E+00
   0.11315927E+02   0.26540508E+02   0.00000000E+00   0.28000000E+00
   0.11262010E+02   0.26614292E+02   0.00000000E+00   0.28100000E+00
   0.11208030E+02   0.26687929E+02   0.00000000E+00   0.28200000E+00
   0.11153990E+02   0.26761421E+02   0.00000000E+00   0.28300000E+00
   0.11099889E+02   0.26834767E+02   0.00000000E+00   0.28400000E+00
   0.11045727E+02   0.26907967E+02   0.00000000E+00   0.28500000E+00
   0.10991506E+02   0.26981022E+02   0.00000000E+00   0.28600000E+00
   0.10937226E+02   0.27053932E+02   0.00000000E+00   0.28700000E+00
   0.10882888E+02   0.27126698E+02   0.00000000E+00   0.28800000E+00
   0.10828492E+02   0.27199320E+02   0.00000000E+00   0.28900000E+00
   0.10774038E+02   0.27271798E+02   0.00000000E+00   0.29000000E+00
   0.10719528E+02   0.27344132E+02   0.00000000E+00   0.29100000E+00
   0.10664961E+02   0.27416323E+02   0.00000000E+00   0.29200000E+00
   0.10610339E+02   0.27488371E+02   0.00000000E+00   0.29300000E+00
   0.10555662E+02   0.27560276E+02   0.00000000E+00   0.29400000E+00
   0.10500930E+02   0.27632039E+02   0.00000000E+00   0.29500000E+00
   0.10446145E+02   0.27703660E+02   0.00000000E+00   0.29600000E+00
   0.10391306E+02   0.27775140E+02   0.00000000E+00   0.29700000E+00
   0.10336414E+02   0.27846478E+02   0.00000000E+00   0.29800000E+00
   0.10281470E+02   0.27917674E+02   0.00000000E+00   0.29900000E+00
   0.10226474E+02   0.27988731E+02   0.00000000E+00   0.30000000E+00
   0.10171426E+02   0.28059647E+02   0.00000000E+00   0.30100000E+00
   0.10116328E+02   0.28130422E+02   0.00000000E+00   0.30200000E+00
   0.10061179E+02   0.28201058E+02   0.00000000E+00   0.30300000E+00
   0.10005981E+02   0.28271555E+02   0.00000000E+00   0.30400000E+00
   0.99507338E+01   0.28341912E+02   0.00000000E+00   0.30500000E+00
   0.98954377E+01   0.28412131E+02   0.00000000E+00   0.30600000E+00
   0.98400933E+01   0.28482211E+02   0.00000000E+00   0.30700000E+00
   0.97847011E+01   0.28552153E+02   0.00000000E+00   0.30800000E+00
   0.97292617E+01   0.28621957E+02   0.00000000E+00   0.30900000E+00
   0.96737756E+01   0.28691623E+02   0.00000000E+00   0.31000000E+00
   0.96182432E+01   0.28761153E+02   0.00000000E+00   0.31100000E+00
   0.95626651E+01   0.28830545E+02   0.00000000E+00   0.31200000E+00
   0.95070416E+01   0.28899801E+02   0.00000000E+00   0.31300000E+00
   0.94513733E+01   0.28968921E+02   0.00000000E+00   0.31400000E+00
   0.93956607E+01   0.29037905E+02   0.00000000E+00   0.31500000E+00
   0.93399042E+01   0.29106753E+02   0.00000000E+00   0.31600000E+00
   0.92841044E+01   0.29175466E+02   0.00000000E+00   0.31700000E+00
   0.92282615E+01   0.29244044E+02   0.00000000E+00   0.31800000E+00
   0.91723762E+01   0.29312488E+02   0.00000000E+00   0.31900000E+00
   0.91164489E+01   0.29380797E+02   0.00000000E+00   0.32000000E+00
   0.90604800E+01   0.29448972E+02   0.00000000E+00   0.32100000E+00
   0.90044700E+01   0.29517014E+02   0.00000000E+00   0.32200000E+00
   0.89484193E+01   0.29584922E+02   0.00000000E+00   0.32300000E+00
   0.88923284E+01   0.29652697E+02   0.00000000E+00   0.32400000E+00
   0.88361977E+01   0.29720340E+02   0.00000000E+00   0.32500000E+00
   0.87800277E+01   0.29787850E+02   0.00000000E+00   0.32600000E+00
   0.87238188E+01   0.29855228E+02   0.00000000E+00   0.32700000E+00
   0.86675713E+01   0.29922475E+02   0.00000000E+00   0.32800000E+00
   0.86112858E+01   0.29989590E+02   0.00000000E+00   0.32900000E+00
   0.85549627E+01   0.30056574E+02   0.00000000E+00   0.33000000E+00
   0.84986024E+01   0.30123428E+02   0.00000000E+00   0.33100000E+00
   0.84422053E+01   0.30190151E+02   0.00000000E+00   0.33200000E+00
   0.83857718E+01   0.30256744E+02   0.00000000E+00   0.33300000E+00
   0.83293023E+01   0.30323207E+02   0.00000000E+00   0.33400000E+00
   0.82727973E+01   0.30389541E+02   0.00000000E+00   0.33500000E+00
   0.82162571E+01   0.30455745E+02   0.00000000E+00   0.33600000E+00
   0.81596822E+01   0.30521821E+02   0.00000000E+00   0.33700000E+00
   0.81030729E+01   0.30587768E+02   0.00000000E+00   0.33800000E+00
   0.80464297E+01   0.30653588E+02   0.00000000E+00   0.33900000E+00
   0.79897530E+01   0.30719279E+02   0.00000000E+00   0.34000000E+00
   0.79330430E+01   0.30784843E+02   0.00000000E+00   0.34100000E+00
   0.78763003E+01   0.30850280E+02   0.00000000E+00   0.34200000E+00
   0.78195252E+01   0.30915590E+02   0.00000000E+00   0.34300000E+00
   0.77627181E+01   0.30980773E+02   0.00000000E+00   0.34400000E+00
   0.77058794E+01   0.31045830E+02   0.00000000E+00   0.34500000E+00
   0.76490094E+01   0.31110761E+02   0.00000000E+00   0.34600000E+00
   0.75921086E+01   0.31175567E+02   0.00000000E+00   0.34700000E+00
   0.75351772E+01   0.31240247E+02   0.00000000E+00   0.34800000E+00
   0.74782157E+01   0.31304803E+02   0.00000000E+00   0.34900000E+00
   0.74212245E+01   0.31369233E+02   0.00000000E+00   0.35000000E+00
   0.73642038E+01   0.31433540E+02   0.00000000E+00   0.35100000E+00
   0.73071540E+01   0.31497722E+02   0.00000000E+00   0.35200000E+00
   0.72500756E+01   0.31561781E+02   0.00000000E+00   0.35300000E+00
   0.71929689E+01   0.31625717E+02   0.00000000E+00   0.35400000E+00
   0.71358341E+01   0.31689529E+02   0.00000000E+00   0.35500000E+00
   0.70786717E+01   0.31753219E+02   0.00000000E+00   0.35600000E+00
   0.70214821E+01   0.31816786E+02   0.00000000E+00   0.35700000E+00
   0.69642654E+01   0.31880231E+02   0.00000000E+00   0.35800000E+00
   0.69070222E+01   0.31943555E+02   0.00000000E+00   0.35900000E+00
   0.68497527E+01   0.32006757E+02   0.00000000E+00   0.36000000E+00
   0.67924573E+01   0.32069837E+02   0.00000000E+00   0.36100000E+00
   0.67351363E+01   0.32132797E+02   0.00000000E+00   0.36200000E+00
   0.66777900E+01   0.32195637E+02   0.00000000E+00   0.36300000E+00
   0.66204188E+01   0.32258356E+02   0.00000000E+00   0.36400000E+00
   0.65630230E+01   0.32320955E+02   0.00000000E+00   0.36500000E+00
   0.65056029E+01   0.32383435E+02   0.00000000E+00   0.36600000E+00
   0.64481589E+01   0.32445795E+02   0.00000000E+00   0.36700000E+00
   0.63906911E+01   0.32508037E+02   0.00000000E+00   0.36800000E+00
   0.63332001E+01   0.32570160E+02   0.00000000E+00   0.36900000E+00
   0.62756861E+01   0.32632164E+02   0.00000000E+00   0.37000000E+00
   0.62181493E+01   0.32694051E+02   0.00000000E+00   0.37100000E+00
   0.61605902E+01   0.32755819E+02   0.00000000E+00   0.37200000E+00
   0.61030089E+01   0.32817471E+02   0.00000000E+00   0.37300000E+00
   0.60454059E+01   0.32879005E+02   0.00000000E+00   0.37400000E+00
   0.59877814E+01   0.32940422E+02   0.00000000E+00   0.37500000E+00
   0.59301358E+01   0.33001723E+02   0.00000000E+00   0.37600000E+00
   0.58724692E+01   0.33062908E+02   0.00000000E+00   0.37700000E+00
   0.58147821E+01   0.33123976E+02   0.00000000E+00   0.37800000E+00
